location_id,project_id,has_project,has_geometry,status,template,legacy_value,scope_state,scope_municipality,match_level,candidate_name,candidate_id,score,type3_signal,verdict,fragment_verbatim
6865,,0,0,need_fix,localidad,San Lorenzo Acopilco,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: San Lorenzo Acopilco
6871,,0,0,need_fix,localidad,Centro Histórico,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,40.0,,sin_resolver,Localidad no encontrada: Centro Histórico
6875,,0,0,need_fix,localidad,Centro Histórico,Morelos,Cuernavaca,sin_match,El Iterero,157761,41.67,,sin_resolver,Localidad no encontrada: Centro Histórico
6879,,0,0,need_fix,localidad,Naopa,Hidalgo,Lolotla,contenido,Cuatitlanapa,117778,88.89,,llenar,Localidad no encontrada: Naopa
6883,,0,0,need_fix,localidad,San Juan de Cedros,Zacatecas,Mazapil,contenido,Cedros,295735,100.0,,llenar,Localidad no encontrada: San Juan de Cedros
6884,,0,0,need_fix,localidad,San Juan de Cedros,Zacatecas,Mazapil,contenido,Cedros,295735,100.0,,llenar,Localidad no encontrada: San Juan de Cedros
6885,,0,0,need_fix,localidad,San Juan de Cedros,Zacatecas,Mazapil,contenido,Cedros,295735,100.0,,llenar,Localidad no encontrada: San Juan de Cedros
6886,,0,0,need_fix,localidad,San Juan de Cedros,Zacatecas,Mazapil,contenido,Cedros,295735,100.0,,llenar,Localidad no encontrada: San Juan de Cedros
6889,,0,0,need_fix,localidad,Naopa,Hidalgo,Lolotla,contenido,Cuatitlanapa,117778,88.89,,llenar,Localidad no encontrada: Naopa
6890,,0,0,need_fix,localidad,San Juan de Cedros,Zacatecas,Mazapil,contenido,Cedros,295735,100.0,,llenar,Localidad no encontrada: San Juan de Cedros
6891,,0,0,need_fix,localidad,Cuautepec,Ciudad de México,Gustavo A. Madero,sin_match,Gustavo A. Madero,84071,26.09,,sin_resolver,Localidad no encontrada: Cuautepec
6895,,0,0,need_fix,localidad,Cuautepec,Ciudad de México,Gustavo A. Madero,sin_match,Gustavo A. Madero,84071,26.09,,sin_resolver,Localidad no encontrada: Cuautepec
6901,,0,0,need_fix,localidad,Centro Histórico,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,40.0,,sin_resolver,Localidad no encontrada: Centro Histórico
6902,,0,0,need_fix,localidad,Centro Histórico,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,40.0,,sin_resolver,Localidad no encontrada: Centro Histórico
6926,,0,0,need_fix,municipio,Heroica Ciudad de Juchitán de Zaragoza,Oaxaca,,exacto,Heroica Ciudad de Juchitán de Zaragoza,1058,100.0,,llenar,Municipio no encontrado: Heroica Ciudad de Juchitán de Zaragoza
6926,,0,0,need_fix,localidad,Juchitán,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Juchitán
6927,,0,0,need_fix,municipio,Heroica Ciudad de Juchitán de Zaragoza,Oaxaca,,exacto,Heroica Ciudad de Juchitán de Zaragoza,1058,100.0,,llenar,Municipio no encontrado: Heroica Ciudad de Juchitán de Zaragoza
6927,,0,0,need_fix,localidad,Juchitán,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Juchitán
6935,,0,0,need_fix,localidad,Tlaxcalancingo,Puebla,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Tlaxcalancingo
6936,,0,0,need_fix,localidad,Santa María Zacatepec,Puebla,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Santa María Zacatepec
6944,,0,0,need_fix,localidad,Santa María Zacatepec,Puebla,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Santa María Zacatepec
6945,,0,0,need_fix,localidad,Santa María Zacatepec,Puebla,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Santa María Zacatepec
6946,,0,0,need_fix,localidad,Comunidad de San Antonio Ebulá,Campeche,Campeche,sin_match,Hacienda San Antonio Ebulá,14947,77.55,,sin_resolver,Localidad no encontrada: Comunidad de San Antonio Ebulá
6957,,0,0,need_fix,localidad,Comunidad de San Elías,Chihuahua,Bocoyna,contenido,San Elías,64099,100.0,,llenar,Localidad no encontrada: Comunidad de San Elías
6960,,0,0,need_fix,localidad,Acuexcomac,México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Acuexcomac
7012,,0,0,need_fix,municipio,Jonacatepec,Morelos,,sin_match,Zacatepec,939,80.0,,sin_resolver,Municipio no encontrado: Jonacatepec
7012,,0,0,need_fix,localidad,Jonacatepec,Morelos,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Jonacatepec
7015,,0,0,need_fix,localidad,Huexca,Morelos,Cuernavaca,sin_match,Cuernavaca,157753,50.0,,sin_resolver,Localidad no encontrada: Huexca
7036,,0,0,need_fix,municipio,Heroica Ciudad de Juchitán de Zaragoza,Oaxaca,,exacto,Heroica Ciudad de Juchitán de Zaragoza,1058,100.0,,llenar,Municipio no encontrado: Heroica Ciudad de Juchitán de Zaragoza
7036,,0,0,need_fix,localidad,La Ventosa,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: La Ventosa
7037,,0,0,need_fix,municipio,Heroica Ciudad de Juchitán de Zaragoza,Oaxaca,,exacto,Heroica Ciudad de Juchitán de Zaragoza,1058,100.0,,llenar,Municipio no encontrado: Heroica Ciudad de Juchitán de Zaragoza
7037,,0,0,need_fix,localidad,La Ventosa,Oaxaca,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: La Ventosa
7042,,0,0,need_fix,localidad,Pueblo de Xoco,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,25.0,,sin_resolver,Localidad no encontrada: Pueblo de Xoco
7053,,0,0,need_fix,localidad,Calzada Desierto de los Leones 5547,Ciudad de México,Álvaro Obregón,sin_match,Álvaro Obregón,84377,41.86,,sin_resolver,Localidad no encontrada: Calzada Desierto de los Leones 5547
7058,,0,0,need_fix,municipio,Cuajimalpa,Ciudad de México,,contenido,Cuajimalpa de Morelos,278,100.0,,llenar,Municipio no encontrado: Cuajimalpa
7061,,0,0,need_fix,localidad,Poblado de Cieneguita Lluvia de Oro,Chihuahua,Urique,sin_match,Cieneguita Lluvia de Oro,82263,82.35,,sin_resolver,Localidad no encontrada: Poblado de Cieneguita Lluvia de Oro
7067,,0,0,need_fix,localidad,Coapanoaya,México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Coapanoaya
7068,,0,0,need_fix,localidad,Acazulco,México,Ocoyoacac,contenido,San Jerónimo Acazulco,142544,100.0,,llenar,Localidad no encontrada: Acazulco
7069,,0,0,need_fix,localidad,Ejido el Choropo,Baja California,Mexicali,sin_match,Campo Muñoz (Ejido el Choropo),5509,73.68,ejido,a_details,Localidad no encontrada: Ejido el Choropo
7073,,0,0,need_fix,localidad,Temacapulín,Jalisco,Cañadas de Obregón,sin_match,El Capulín,139118,80.0,,sin_resolver,Localidad no encontrada: Temacapulín
7077,,0,0,need_fix,localidad,Pueblo de Xoco,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,25.0,,sin_resolver,Localidad no encontrada: Pueblo de Xoco
7088,,0,0,need_fix,localidad,Cuautepec,Puebla,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Cuautepec
7089,,0,0,need_fix,localidad,San Pablito,Puebla,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: San Pablito
7102,,0,0,need_fix,localidad,Ejido Amanal,México,Atenco,sin_match,El Amanal,141048,73.68,ejido,a_details,Localidad no encontrada: Ejido Amanal
7122,,0,0,need_fix,localidad,Los Reyes Coyoacán,Ciudad de México,Coyoacán,contenido,Coyoacán,84044,100.0,,llenar,Localidad no encontrada: Los Reyes Coyoacán
7128,,0,0,need_fix,localidad,Pueblo Xoco,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,18.18,,sin_resolver,Localidad no encontrada: Pueblo Xoco
7132,,0,0,need_fix,localidad,Pueblo de Xoco,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,25.0,,sin_resolver,Localidad no encontrada: Pueblo de Xoco
7147,,0,0,need_fix,localidad,Industrial,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Industrial
7148,,0,0,need_fix,localidad,Guadalupe Insurgentes,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Guadalupe Insurgentes
7149,,0,0,need_fix,localidad,Calputitlán,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Calputitlán
7150,,0,0,need_fix,localidad,Santa Isabel Tola,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Santa Isabel Tola
7151,,0,0,need_fix,localidad,Vallejo,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Vallejo
7155,,0,0,need_fix,municipio,Cuajimalpa,Ciudad de México,,contenido,Cuajimalpa de Morelos,278,100.0,,llenar,Municipio no encontrado: Cuajimalpa
7155,,0,0,need_fix,localidad,Colonia Granjas Palo Alto/Granjas Palo Alto,Ciudad de México,,sin_ambito,,,0.0,colonia,a_details,Localidad no encontrada: Colonia Granjas Palo Alto/Granjas Palo Alto
7156,,0,0,need_fix,localidad,Pueblo de Xoco,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,25.0,,sin_resolver,Localidad no encontrada: Pueblo de Xoco
7159,,0,0,need_fix,localidad,Punta Mita,Nayarit,Bahía de Banderas,contenido,Desarrollo Punta Mita,163758,100.0,,llenar,Localidad no encontrada: Punta Mita
7160,,0,0,need_fix,municipio,Heroica Ciudad de Juchitán de Zaragoza,Oaxaca,,exacto,Heroica Ciudad de Juchitán de Zaragoza,1058,100.0,,llenar,Municipio no encontrado: Heroica Ciudad de Juchitán de Zaragoza
7161,,0,0,need_fix,localidad,Ejido Tocuila,México,Texcoco,sin_match,San Miguel Tocuila,144029,57.14,ejido,a_details,Localidad no encontrada: Ejido Tocuila
7162,,0,0,need_fix,localidad,Ejido El Zapote,Jalisco,Guadalajara,sin_match,La Nogalera,126334,34.78,ejido,a_details,Localidad no encontrada: Ejido El Zapote
7163,,0,0,need_fix,localidad,Colonia Hipódromo,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,38.46,colonia,a_details,Localidad no encontrada: Colonia Hipódromo
7164,,0,0,need_fix,localidad,Colonia Hipódromo,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,38.46,colonia,a_details,Localidad no encontrada: Colonia Hipódromo
7165,,0,0,need_fix,localidad,Colonia Hipódromo,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,38.46,colonia,a_details,Localidad no encontrada: Colonia Hipódromo
7166,,0,0,need_fix,localidad,Colonia Hipódromo,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,38.46,colonia,a_details,Localidad no encontrada: Colonia Hipódromo
7167,,0,0,need_fix,localidad,Colonia Hipódromo,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,38.46,colonia,a_details,Localidad no encontrada: Colonia Hipódromo
7168,,0,0,need_fix,localidad,Colonia Hipódromo,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,38.46,colonia,a_details,Localidad no encontrada: Colonia Hipódromo
7169,,0,0,need_fix,localidad,Colonia Hipódromo,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,38.46,colonia,a_details,Localidad no encontrada: Colonia Hipódromo
7170,,0,0,need_fix,localidad,Colonia Hipódromo,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,38.46,colonia,a_details,Localidad no encontrada: Colonia Hipódromo
7172,,0,0,need_fix,localidad,Ejido Almeyda,Puebla,Ixtacamaxtitlán,sin_match,Almeya,191081,66.67,ejido,a_details,Localidad no encontrada: Ejido Almeyda
7174,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7175,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7176,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7177,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7178,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7179,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7180,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7181,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7182,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7183,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7184,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7185,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7186,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7187,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7188,,0,0,need_fix,localidad,Explanada delegacional,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,30.3,,sin_resolver,Localidad no encontrada: Explanada delegacional
7189,,0,0,need_fix,localidad,Santa María Aztahuacan,Ciudad de México,Iztapalapa,sin_match,Iztapalapa,84073,40.0,,sin_resolver,Localidad no encontrada: Santa María Aztahuacan
7190,,0,0,need_fix,localidad,Santa María Aztahuacan,Ciudad de México,Iztapalapa,sin_match,Iztapalapa,84073,40.0,,sin_resolver,Localidad no encontrada: Santa María Aztahuacan
7191,,0,0,need_fix,localidad,Ciudad de Chihuahua,Chihuahua,Chihuahua,contenido,Chihuahua,67443,100.0,,llenar,Localidad no encontrada: Ciudad de Chihuahua
7192,,0,0,need_fix,localidad,Ciudad de Chihuahua,Chihuahua,Chihuahua,contenido,Chihuahua,67443,100.0,,llenar,Localidad no encontrada: Ciudad de Chihuahua
7197,,0,0,need_fix,localidad,Victoría Rosales,Zacatecas,Calera,fuzzy,Víctor Rosales,293130,92.86,,llenar,Localidad no encontrada: Victoría Rosales
7198,,0,0,need_fix,localidad,Victoría Rosales,Zacatecas,Calera,fuzzy,Víctor Rosales,293130,92.86,,llenar,Localidad no encontrada: Victoría Rosales
7199,,0,0,need_fix,localidad,Victoría Rosales,Zacatecas,Calera,fuzzy,Víctor Rosales,293130,92.86,,llenar,Localidad no encontrada: Victoría Rosales
7200,,0,0,need_fix,localidad,Victoría Rosales,Zacatecas,Calera,fuzzy,Víctor Rosales,293130,92.86,,llenar,Localidad no encontrada: Victoría Rosales
7201,,0,0,need_fix,localidad,Victoría Rosales,Zacatecas,Calera,fuzzy,Víctor Rosales,293130,92.86,,llenar,Localidad no encontrada: Victoría Rosales
7224,,0,0,need_fix,localidad,Loma de Bacúm,Sonora,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Loma de Bacúm
7226,,0,0,need_fix,localidad,Los Reyes Coyoacán,Ciudad de México,Coyoacán,contenido,Coyoacán,84044,100.0,,llenar,Localidad no encontrada: Los Reyes Coyoacán
7227,,0,0,need_fix,localidad,Los Reyes Coyoacán,Ciudad de México,Coyoacán,contenido,Coyoacán,84044,100.0,,llenar,Localidad no encontrada: Los Reyes Coyoacán
7228,,0,0,need_fix,municipio,Heroica Ciudad de Juchitán de Zaragoza,Oaxaca,,exacto,Heroica Ciudad de Juchitán de Zaragoza,1058,100.0,,llenar,Municipio no encontrado: Heroica Ciudad de Juchitán de Zaragoza
7231,,0,0,need_fix,localidad,Ensenada la Ventosa,Oaxaca,Salina Cruz,fuzzy,Ensenada de la Ventosa,177599,94.44,,llenar,Localidad no encontrada: Ensenada la Ventosa
7232,,0,0,need_fix,localidad,Ensenada la Ventosa,Oaxaca,Salina Cruz,fuzzy,Ensenada de la Ventosa,177599,94.44,,llenar,Localidad no encontrada: Ensenada la Ventosa
7233,,0,0,need_fix,municipio,Cuajimalpa,Ciudad de México,,contenido,Cuajimalpa de Morelos,278,100.0,,llenar,Municipio no encontrado: Cuajimalpa
7233,,0,0,need_fix,localidad,Lomas de Padre,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Lomas de Padre
7234,,0,0,need_fix,municipio,Cuajimalpa,Ciudad de México,,contenido,Cuajimalpa de Morelos,278,100.0,,llenar,Municipio no encontrado: Cuajimalpa
7234,,0,0,need_fix,localidad,Lomas de Padre,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Lomas de Padre
7244,,0,0,need_fix,localidad,Zócalo de la ciudad de Tepoztlán,Morelos,Tepoztlán,contenido,Tepoztlán,158389,100.0,,llenar,Localidad no encontrada: Zócalo de la ciudad de Tepoztlán
7251,,0,0,need_fix,localidad,Santa Cruz Atoyuxco,México,Huixquilucan,sin_match,Santa Cruz Ayotuzco,141659,82.35,,sin_resolver,Localidad no encontrada: Santa Cruz Atoyuxco
7252,,0,0,need_fix,localidad,Santa Cruz Atoyuxco,México,Huixquilucan,sin_match,Santa Cruz Ayotuzco,141659,82.35,,sin_resolver,Localidad no encontrada: Santa Cruz Atoyuxco
7253,,0,0,need_fix,localidad,Santa Cruz Atoyuxco,México,Huixquilucan,sin_match,Santa Cruz Ayotuzco,141659,82.35,,sin_resolver,Localidad no encontrada: Santa Cruz Atoyuxco
7262,,0,0,need_fix,localidad,Comunidad Cedros,Zacatecas,Mazapil,contenido,Cedros,295735,100.0,,llenar,Localidad no encontrada: Comunidad Cedros
7264,,0,0,need_fix,localidad,Tepojaco,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Tepojaco
7265,,0,0,need_fix,localidad,La Posta,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: La Posta
7266,,0,0,need_fix,localidad,El Manantial,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: El Manantial
7267,,0,0,need_fix,localidad,El Chopo,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: El Chopo
7268,,0,0,need_fix,localidad,Los Castro,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Los Castro
7269,,0,0,need_fix,localidad,Tepojaco,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Tepojaco
7270,,0,0,need_fix,localidad,La Posta,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: La Posta
7271,,0,0,need_fix,localidad,El Manantial,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: El Manantial
7272,,0,0,need_fix,localidad,El Chopo,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: El Chopo
7273,,0,0,need_fix,localidad,Los Castro,Hidalgo,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: Los Castro
7274,,0,0,need_fix,localidad,Xoco,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,12.5,,sin_resolver,Localidad no encontrada: Xoco
7275,,0,0,need_fix,localidad,Xoco,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,12.5,,sin_resolver,Localidad no encontrada: Xoco
7276,,0,0,need_fix,localidad,Xoco,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,12.5,,sin_resolver,Localidad no encontrada: Xoco
7277,,0,0,need_fix,localidad,Xoco,Ciudad de México,Benito Juárez,sin_match,Benito Juárez,84770,12.5,,sin_resolver,Localidad no encontrada: Xoco
7278,,0,0,need_fix,localidad,Colonia Roma,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,28.57,colonia,a_details,Localidad no encontrada: Colonia Roma
7279,,0,0,need_fix,localidad,Colonia Roma,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,28.57,colonia,a_details,Localidad no encontrada: Colonia Roma
7281,,0,0,need_fix,localidad,Colonia Granjas México,Ciudad de México,Iztacalco,sin_match,Iztacalco,84072,34.48,colonia,a_details,Localidad no encontrada: Colonia Granjas México
7282,,0,0,need_fix,localidad,Colonia Roma,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,28.57,colonia,a_details,Localidad no encontrada: Colonia Roma
7283,,0,0,need_fix,localidad,Barrio de la Concepción,México,Tezoyuca,sin_match,Barrio Guadalupano (Ejido Tequisistlán),144100,51.85,barrio,a_details,Localidad no encontrada: Barrio de la Concepción
7284,,0,0,need_fix,localidad,Salavedra,Zacatecas,Mazapil,fuzzy,Salaverna,295786,88.89,,llenar,Localidad no encontrada: Salavedra
7287,,0,0,need_fix,localidad,Copilco universidad,Ciudad de México,Coyoacán,sin_match,Coyoacán,84044,30.77,,sin_resolver,Localidad no encontrada: Copilco universidad
7288,,0,0,need_fix,localidad,Copilco universidad,Ciudad de México,Coyoacán,sin_match,Coyoacán,84044,30.77,,sin_resolver,Localidad no encontrada: Copilco universidad
7293,,0,0,need_fix,municipio,Heroica Ciudad de Juchitán de Zaragoza,Oaxaca,,exacto,Heroica Ciudad de Juchitán de Zaragoza,1058,100.0,,llenar,Municipio no encontrado: Heroica Ciudad de Juchitán de Zaragoza
7295,,0,0,need_fix,localidad,Colonia Granjas México,Ciudad de México,Iztacalco,sin_match,Iztacalco,84072,34.48,colonia,a_details,Localidad no encontrada: Colonia Granjas México
7298,,0,0,need_fix,localidad,Colonia Roma,Ciudad de México,Cuauhtémoc,sin_match,Cuauhtémoc,84771,28.57,colonia,a_details,Localidad no encontrada: Colonia Roma
7299,,0,0,need_fix,municipio,Cuajimalpa,Ciudad de México,,contenido,Cuajimalpa de Morelos,278,100.0,,llenar,Municipio no encontrado: Cuajimalpa
7299,,0,0,need_fix,localidad,San Lorenzo Acopilco,Ciudad de México,,sin_ambito,,,0.0,,sin_resolver,Localidad no encontrada: San Lorenzo Acopilco
7301,,0,0,need_fix,localidad,colonia Flores Magón,Morelos,Cuernavaca,sin_match,El Fresno,157756,46.15,colonia,a_details,Localidad no encontrada: colonia Flores Magón
7302,,0,0,need_fix,localidad,colonia Flores Magón,Morelos,Cuernavaca,sin_match,El Fresno,157756,46.15,colonia,a_details,Localidad no encontrada: colonia Flores Magón
7313,,0,0,need_fix,localidad,Pueblo de Los Reyes,Ciudad de México,Coyoacán,sin_match,Coyoacán,84044,16.67,,sin_resolver,Localidad no encontrada: Pueblo de Los Reyes
7314,,0,0,need_fix,localidad,Pueblo de Los Reyes,Ciudad de México,Coyoacán,sin_match,Coyoacán,84044,16.67,,sin_resolver,Localidad no encontrada: Pueblo de Los Reyes
7315,,0,0,need_fix,localidad,Colonia Pedregal de Carrasco,Ciudad de México,Coyoacán,sin_match,Coyoacán,84044,36.36,colonia,a_details,Localidad no encontrada: Colonia Pedregal de Carrasco
7316,,0,0,need_fix,localidad,Colonia Pedregal de Carrasco,Ciudad de México,Coyoacán,sin_match,Coyoacán,84044,36.36,colonia,a_details,Localidad no encontrada: Colonia Pedregal de Carrasco
7322,,0,0,need_fix,municipio,Mexcali,Baja California,,fuzzy,Mexicali,13,93.33,,llenar,Municipio no encontrado: Mexcali
7323,,0,0,need_fix,municipio,Mexcali,Baja California,,fuzzy,Mexicali,13,93.33,,llenar,Municipio no encontrado: Mexcali
7323,,0,0,need_fix,localidad,ejido el Choropo,Baja California,,sin_ambito,,,0.0,ejido,a_details,Localidad no encontrada: ejido el Choropo
7324,,0,0,need_fix,municipio,Mexcali,Baja California,,fuzzy,Mexicali,13,93.33,,llenar,Municipio no encontrado: Mexcali
7325,,0,0,need_fix,localidad,Pueblo de Los Reyes,Ciudad de México,Coyoacán,sin_match,Coyoacán,84044,16.67,,sin_resolver,Localidad no encontrada: Pueblo de Los Reyes
7328,,0,0,need_fix,localidad,San Pdero Tepetitlán,México,Tezoyuca,sin_match,Tequisistlán,144096,46.67,,sin_resolver,Localidad no encontrada: San Pdero Tepetitlán
7329,,0,0,need_fix,localidad,Chipiltepec,México,Tezoyuca,sin_match,Ampliación Tezoyuca,144101,34.48,,sin_resolver,Localidad no encontrada: Chipiltepec
7330,,0,0,need_fix,localidad,Pilares,México,Tezoyuca,sin_match,Hacienda la Grande,144097,43.48,,sin_resolver,Localidad no encontrada: Pilares
7331,,0,0,need_fix,localidad,San Francisco Zacango,México,Tezoyuca,sin_match,Ampliación Tezoyuca,144101,43.24,,sin_resolver,Localidad no encontrada: San Francisco Zacango
7332,,0,0,need_fix,localidad,Acuexcomac,México,Atenco,sin_match,San Francisco Acuexcomac,141036,62.5,,sin_resolver,Localidad no encontrada: Acuexcomac
7333,,0,0,need_fix,localidad,San Salvador,México,Atenco,sin_match,San Salvador Atenco,141034,78.57,,sin_resolver,Localidad no encontrada: San Salvador
7334,,0,0,need_fix,localidad,Magdalena Panoaya,México,Texcoco,fuzzy,La Magdalena Panoaya,143998,94.12,,llenar,Localidad no encontrada: Magdalena Panoaya
7335,,0,0,need_fix,localidad,Tocuila,México,Texcoco,contenido,San Miguel Tocuila,144029,100.0,,llenar,Localidad no encontrada: Tocuila
7336,,0,0,need_fix,localidad,San Lorenzo Tlalmililolpan,México,Teotihuacán,fuzzy,San Lorenzo Tlalmimilolpan,143802,95.83,,llenar,Localidad no encontrada: San Lorenzo Tlalmililolpan
7337,,0,0,need_fix,localidad,San Lucas,México,Teotihuacán,sin_match,Santiago Zacualuca,143804,56.0,,sin_resolver,Localidad no encontrada: San Lucas
7338,,0,0,need_fix,localidad,San Miguel Xometla,México,Teotihuacán,sin_match,Santa María Cozotlán,143794,52.94,,sin_resolver,Localidad no encontrada: San Miguel Xometla
7339,,0,0,need_fix,localidad,Centro,México,Teotihuacán,sin_match,Rancho San Mateo,143829,40.0,,sin_resolver,Localidad no encontrada: Centro
7341,,0,0,need_fix,localidad,Pueblo de Los Reyes,Ciudad de México,Coyoacán,sin_match,Coyoacán,84044,16.67,,sin_resolver,Localidad no encontrada: Pueblo de Los Reyes
7343,,0,0,need_fix,localidad,Colonia Alcantarilla,Ciudad de México,Álvaro Obregón,sin_match,Camino a la Bandera,84380,45.71,colonia,a_details,Localidad no encontrada: Colonia Alcantarilla
7344,,0,0,need_fix,localidad,colonia Residencial Zacatenco,Ciudad de México,Gustavo A. Madero,sin_match,Gustavo A. Madero,84071,29.27,colonia,a_details,Localidad no encontrada: colonia Residencial Zacatenco
